1 
44 21 -3.647 46.213 43.781 21.975
27 0 -1.41 -40.333 11.737 4.8
37.096 42.501 -7.456 32.551 25.854 55.253
-14.737 20.148 -24.482 -13.704 -16.709 20.48
40 36 -2.196 -1.675 22.028 37.017
3 7 30.581 49.816 19.708 10.133
3 47 -44.861 71.275 0.023 51.017
29 39 -0.772 62.635 31.882 52.7
38.047 45.707 -8.282 53.677 42.237 67.304
15 38 14.667 82.641 25.572 41.035
30.16 43.878 7.982 66.419 17.402 69.921
32.911 24.072 2.072 9.444 18.733 48.218
20.557 14.95 -27.119 53.355 18.124 25.677
20 20 30.723 62.602 20.889 20.456
1.49 10.86 -51.106 19.255 -19.888 47.011
24.996 14.276 24.915 57.287 54.987 15.03
20
13 38 0.858 92.125 32.231 58.35
4 26 -10.08 53.179 10.094 57.414
35 2 37.758 58.235 57.379 15.235
10 15 -21.634 42.717 14.336 25.108
31 49 -12.179 63.713 -4.466 84.244
44 18 17.329 60.481 51.905 29.554
46 2 12.759 6.367 16.96 15.442
12 5 15.506 28.952 30.17 22.17
25 24 -18.452 7.94 7.656 49.694
41 22 30.014 37.758 43.439 58.919
1 35 -22.948 79.401 -7.81 68.872
42 42 -4.096 10.061 25.07 43.546
14 29 -35.958 37.006 -7.28 40.096
35 39 22.979 66.577 51.97 55.97
38 22 65.341 72.531 78.941 24.188
47 17 30.015 3.979 16.107 25.346
12 15 19.398 29.5 46.694 24.608
3 30 -24.756 31.607 -22.975 67.964
43 5 33.662 42.918 55.449 21.911
24 46 9.283 75.264 47.342 83.297
7 49 -31.49 7.908 -15.669 52.883
33.45 45.024 18.379 69.146 46.801 57.096
28 5 68.394 35.22 30.76 6.174
30.569 42.821 44.205 90.561 43.676 61.721
59.19 39.74 49.836 69.948 64.066 43.236
15 28 22.623 54.737 33.572 35.42
12.929 43.127 11.884 83.313 14.913 43.378
48.45 50.908 55.218 77.93 63.4 72.18
45 41 6.793 67.196 53.129 62.515
0.14 23.656 -4.352 1.912 -24.377 32.309
16 24 -32.099 38.228 14.777 33.925
2 5 -30.573 8.46 -5.238 20.382
27.113 37.06 -7.706 -5.525 -8.067 44.692
41 16 25.473 20.892 37.616 23.249
38.676 17.897 -4.541 37.701 13.892 38.139
-8.566 45.823 -5.125 29.205 -16.924 51.313
4 35 -51.46 33.912 -0.025 40.727
12 32 -25.726 42.084 5.698 45.612
81.663 58.74 63.731 69.438 83.875 60.766
42 47 17.98 43.986 31.729 53.205
31 15 -0.066 48.404 17.321 59.965
25.164 41.897 -20.765 34.186 25.917 49.862
16.659 3.837 19.913 20.067 29.29 6.912
33.099 45.667 20.907 27.993 15.227 47.811
31 35 -25.594 25.099 27.693 38.75
46 0 76.226 14.504 51.937 0.864
43 4 14.089 12.316 42.435 9.973
31 16 2.837 4.006 17.496 19.694
-5.716 19.597 -20.97 -25.571 -8.679 20.067
43.543 17.693 -3.503 16.087 42.56 21.571
55.685 47.554 44.889 73.389 80.597 57.965
11.847 17.83 -33.859 44.808 8.103 30.279
41 22 26.259 61.391 48.041 27.605
-2.396 27.73 -16.056 17.175 -18.668 42.536
35 2 3.811 41.84 34.664 2.941
27.104 1.203 -4.447 -39.985 6.416 4.814
14 43 -6.117 50.3 10.999 52.539
23.383 27.448 16.855 16.942 -3.272 36.016
31 44 41.184 99.147 34.082 46.549
11 41 -6.038 32.13 -15.489 46.225
20
4 34 -3.834 70.532 5.67 61.95
20 38 -9.231 54.599 22.501 58.85
39 31 12.116 15.085 8.397 35.945
3 40 24.59 95.98 17.41 49.018
36 27 -5.568 23.385 16.587 42.753
13 47 0.905 101.577 50.271 77.246
35 9 32.28 46.237 44.206 40.689
20 34 -22.52 13.287 -5.4 64.9
14 26 -36.205 36.364 -26.608 51.592
25 24 58.803 50.5 35.704 26.534
8 28 -30.281 50.793 -1.445 67.897
20 0 -30.92 -0.264 14.241 15.994
20 40 -21.491 30.699 -14.708 65.383
0 45 -50.857 56.77 -7.545 62.437
35 32 -18.844 2.171 -9.625 43.159
2 47 34.865 89.542 37.574 52.519
14 34 39.737 83.513 48.969 51.267
34 5 -18.363 33.178 21.02 41.776
7 19 -30.107 8.368 -29.523 46.964
31 47 6.571 70.669 24.005 64.665
7 5 46.778 44.136 23.822 7.448
19.225 30.991 -10.573 61.322 22.088 68.883
18 48 1.517 77.754 16.776 62.949
-3.604 16.613 -41.79 36.98 -8.268 38.113
25 35 51.344 78.976 47.689 53.06
24.031 42.999 -17.804 69.263 24.119 56.999
23 4 26.121 35.084 27.996 8.902
38.161 63.438 30.976 77.308 39.022 67.344
27 47 -11.312 65.443 17.391 81.694
49 30 23.897 7.642 39.076 34.746
45 39 55.768 99.605 62.593 52.209
23.381 27.85 -4.011 42.398 24.133 33.802
49 29 23.037 57.565 51.322 40.773
18 30 54.351 77.734 30.506 33.548
24.173 39.632 -4.427 23.202 22.263 46.367
52.488 35.377 34.106 78.296 72.923 40.215
44.111 10.907 59.222 30.443 61.906 17.567
14.446 64.884 -35.425 68.594 16.517 86.786
1 18 -18.336 56.354 0.723 25.995
9 17 -50.456 17.961 -6.308 31.375
23.081 25.938 21.625 47.148 25.503 29.122
26 35 -17.684 43.753 24.376 37.522
8.406 39.35 -14.322 26.219 -14.2 47.409
5 7 34.849 51.71 23.529 11.202
46 41 36.316 96.056 66.889 56.479
32.272 32.967 37.862 82.865 35.432 35.419
38 6 9.666 36.63 38.417 24.995
8 20 -6.46 68.825 12.854 23.526
11.998 39.973 -33.998 43.608 4.283 56.235
27.935 41.29 -4.958 41.139 16.418 73.28
25 44 -17.427 64.903 29.202 62.529
-6.158 32.455 -44.422 14.995 -19.72 42.705
-1.819 66.862 -21.582 84.022 -3.667 85.772
24 45 47.69 73.857 36.094 52.05
29 41 -21.666 53.567 27.086 45.619
40.103 23.944 9.461 29.045 41.107 33.893
12.622 13.416 -27.522 -12.687 -8.517 24.779
29.277 18.457 -3.551 32.853 27.506 20.878
26.489 38.979 -20.452 53.859 27.387 49.943
38 17 40.2 54.298 45.774 39.706
20
36 18 18.911 80.072 47.163 39.245
29 27 30.82 65.557 43.183 67.593
9 18 -27.284 48.14 -3.181 39.831
35 17 48.763 52.504 61.467 38.341
34 45 -6.78 16.469 8.72 61.154
7 1 26.983 25.772 54.602 7.165
26 10 -9.368 44.265 19.663 31.067
13 40 -45.326 22.736 -29.699 61.925
22 5 -16.956 -8.835 -5.325 11.108
36 25 13.695 48.843 35.412 35.984
34 11 2.052 -12.566 11.07 12.804
28 43 -30.084 35.244 18.225 53.023
42 2 83.039 41.341 52.966 2.863
10 39 50.963 94.018 48.644 44.252
29 25 18.219 49.673 27.492 72.976
22 35 -23.912 76 20.9 84.987
15 13 -18.337 20.322 0.688 53.548
14 26 43.275 77.758 55.934 35.511
44 49 23.331 61.601 34.962 73.378
14 37 -5.964 65.185 38.231 74.918
28.16 48.002 -24.187 43.343 23.732 56.969
10.76 14.347 -1.162 7.8 -1.907 20.308
12 44 -20.2 56.495 11.952 46.999
5 6 -15.769 -6.435 -5.908 7.412
18 36 15.409 70.033 37.371 50.167
26.348 10.758 -5.221 15.27 19.829 18.341
36 26 4.249 63.641 33.333 39.743
-2.184 64.173 -26.68 47.532 -9.455 81.726
20 39 -22.412 82.602 19.594 81.998
41 3 -15.099 28.335 26.236 46.566
40 46 18.584 69.545 40.728 74.99
3.113 38.51 13.436 75.095 21.796 53.575
7 48 -19.434 53.118 -30.842 72.35
16 6 -33.39 -0.131 8.116 19.922
2.066 27.411 -28.404 13.216 -7.889 28.352
44 3 -15.974 -30.286 16.202 11.265
7 41 -42.004 73.133 6.821 43.994
34 0 1.501 3.134 33.299 0.713
40.883 23.827 41.664 57.344 81.252 35.418
3.411 39.149 15.417 20.285 0.838 40.693
36 6 -20.114 -3.118 29.075 10.007
11.116 50.022 -29.716 59.904 12.176 54.908
39.971 16.017 50.482 42.653 44.963 16.299
22.07 35.405 -9.191 14.436 14.111 36.207
7 1 -36.456 -39.589 -5.956 2.06
17 47 -12.994 83.405 12.275 61.236
42.997 5.175 81.879 50.167 59.992 5.603
33 39 -4.852 43.144 22.506 46.674
25 29 -15.362 37.938 22.153 31.81
5 22 -59.314 19.066 -0.322 26.546
43.167 12.074 33.791 68.155 51.114 19.679
38.216 17.944 26.855 62.619 51.531 22.27
62.851 56.14 42.707 66.826 75.858 69.99
3.58 26.991 -43.27 7.066 0.798 28.113
27.417 36.002 15.627 23.755 12.987 40.096
37.443 12.746 -11.006 30.567 31.544 42.16
-12.495 42.587 -36.961 29.844 -32.679 48.383
2 24 -36.295 28.839 -24.541 35.684
49.212 9.477 36.987 52.969 53.143 10.214
31 7 0.119 -17.947 13.01 7.621
20
12 39 10.756 62.29 50.955 65.295
37 21 12.956 47.493 24.043 67.218
19 19 -30.237 23.08 3.074 32.688
44 33 -1.41 49.789 32.875 67.238
15 40 -13.469 89.733 14.745 66.998
21 26 8.139 38.633 26.621 55.468
12 49 -29.375 70.284 -13.527 86.058
7 13 -38.154 30.148 4.146 38.842
35 48 11.519 37.916 25.314 55.083
38 29 63.848 47.217 65.771 37.352
27 41 -21.095 23.915 -13.542 70.262
15 31 18.04 77.912 28.204 40.034
41 0 21.377 -30.983 -8.68 5.642
42 45 34.841 96.514 55.023 67.503
47 12 0.278 25.933 21.78 34.803
37 35 47.934 47.224 67.469 40.713
32 49 32.27 88.66 70.447 74.255
17 6 -1.486 45.487 19.596 18.738
18 44 -2.827 38.149 3.734 48.635
13 32 -33.956 32.356 -3.929 40.625
2.203 32.304 -33.932 29.624 1.137 33.996
-13.193 37.935 -7.041 19.062 -19.643 40.654
24 20 63.822 48.127 42.727 23.207
7.1 14.437 -13.308 -0.104 -2.792 19.245
24.508 21.875 4.287 21.519 18.21 59.349
35 3 23.085 16.529 40.929 25.222
29.323 41.403 29.092 78.172 32.134 44.249
9 4 -14.792 13.323 8.84 4.987
-16.7 48.012 -23.279 32.242 -23.99 54.858
11 36 52.596 57.787 21.998 36.207
43 3 6.328 3.426 31.503 27.43
-3.664 22.864 -22.944 -15.57 -7.239 24.657
20.993 40.871 -17.684 78.341 15.203 63.13
12.187 49.592 -1.127 41.424 1.302 51.176
36 24 13.863 31.348 34.036 32.783
-31.25 16.205 -41.65 -4.088 -41.036 18.263
8 32 -35.25 26.484 0.154 36.409
12.575 46.552 7.328 93.269 22.028 61.87
21 5 -16.351 18.337 14.207 32.163
31.847 19.944 44.869 63.251 44.185 24.039
20 12 -30.854 -14.415 16.001 12.125
22 30 38.008 75.571 43.799 32.962
5.522 20.993 -16.099 45.458 5.145 35.989
6 34.037 -18.238 -3.81 -23.999 34.226
32 20 -16.92 13.087 29.348 21.403
16 24 22.273 70.59 18.587 25.519
15.225 60.065 -17.686 66.532 21.799 76.822
29 45 13.872 51.337 15.622 68.453
8.412 29.908 -8.431 63.349 9.44 37.842
20.956 72.677 6.135 63.939 22.579 76.333
0 18 -41.416 -7.072 -5.619 20.103
46.309 43.951 40.149 63.827 50.635 57.265
6 49 -16.285 95.993 11.235 72.422
4 13 -39.816 28.656 -19.473 38.96
38.012 67.159 3.901 95.889 43.196 70.181
21 14 -0.749 36.955 13.387 30.31
2 19 -37.054 -13.859 -40.44 30.61
39.151 68.031 8.088 83.685 55.466 84.244
29 8 -6.442 3.116 -6.989 20.195
48 18 51.238 39.389 48.673 18.739
20
12 13 -14.453 43.954 6.268 33.202
8 13 22.575 31.235 42.65 17.931
13 13 29.771 45.306 37.394 24.572
23 39 4.988 19.389 -4.708 43.032
12 46 -52.728 64.307 -10.926 82.378
31 34 53.063 64.367 57.386 39.724
16 45 48.775 89.257 26.952 49.903
6 25 -29.466 -6.608 -10.852 27.236
1 43 28.943 89.304 29.049 56.199
23 43 40.981 78.052 40.904 57.436
13 5 -15.71 45.505 23.08 32.191
10 15 -20.038 53.764 19.323 28.003
1 29 -28.991 61.396 -8.413 45.503
6 4 -7.48 47.442 27.59 30.265
37 16 13.74 -18.293 -9.491 27.937
6 49 24.437 73.332 48.875 65.664
42 16 -3.298 22.786 23.5 34.268
1 24 -52.033 20.464 -20.92 45.92
43 25 16.752 78.245 63.685 59.236
10 0 -24.921 58.21 19.946 39.775
42.82 17.745 1.251 12.747 25.269 29.274
52.989 25.288 64.8 42.185 83.908 27.526
17 26 -49.598 39.138 14.215 30.152
70.42 47.164 49.795 60.566 72.145 48.177
26.475 24.658 49.163 82.617 59.778 38.33
33.989 61.747 18.867 53.789 32.234 75.637
42 22 4.183 37.097 30.974 33.594
49.476 28.831 19.322 65.379 54.952 34.663
17.721 22.025 -13.271 29.267 6.247 39.613
49.926 27.761 68.725 56.875 72.505 32.142
17.995 26.204 59 75.919 53.965 27.674
36 27 64.399 87.979 42.441 29.739
27 44 -15.408 27.551 13.153 53.862
46 42 2.471 65.88 45.319 48.966
20 14 13.792 61.1 22.664 16.983
13 2 -15.399 54.129 24.562 23.031
7 45 -23.188 40.452 -22.447 57.523
24.235 48.573 34.948 79.334 28.455 54.158
-20.208 19.114 -40.682 -27.197 -35.68 23.19
14.11 15.74 -31.036 24.893 8.172 36.923
33.335 24.49 57.168 69.323 39.404 27.978
29.817 13.762 17.747 51.502 56.582 17.315
12 40 -27.394 39.737 -4.497 47.2
45 36 -3.43 60.072 32.047 58.543
13 9 4.323 53.974 15.128 13.524
5 24 10.055 61.194 8.041 26.597
27 31 33.942 74.598 31.522 42.115
33.733 61.65 33.332 85.73 36.992 65.442
42 3 17.193 36.191 53.584 20.515
14.142 24.936 -11.666 16.942 9.499 26.791
45 0 18.373 0.207 30.521 21.595
39 9 -2.888 44.753 37.276 13.693
-5.584 45.168 -41.091 45.693 -8.197 49.431
26 18 -20.266 44.161 20.524 44.439
37.6 37.954 6.065 70.056 39.553 50.807
26.819 47.329 15.173 84.375 41.638 55.659
41 17 19.498 7.906 37.249 18.39
16 41 -29.257 22.112 10.939 47.196
30 33 32.903 69.284 33.996 37.475
31.749 31.275 12.304 67.134 34.823 33.835
20
3 4 -19.084 38.558 10.527 38.18
24 24 48.341 63.604 36.328 34.198
17 13 -20.844 3.578 -10.682 17.206
26 24 -7.537 4.195 -16.332 48.677
1 45 -3.609 88.031 18.424 70.639
28 1 3.532 6.133 15.311 28.184
21 48 -9.191 52.183 5.154 72.288
33 15 48.851 44.218 76.405 26.874
44 12 -8.956 14.359 6.351 41.775
36 34 60.089 63.743 62.533 50.031
17 39 22.657 60.633 34.132 58.556
40 13 3.224 -8.179 29.033 13.863
42 32 -13.581 30.355 15.302 51.396
26 11 -17.363 25.127 -9.103 34.058
36 14 18.373 43.904 41.333 41.487
27 42 -4.17 71.688 17.552 75.7
14 15 -16.57 60.982 14.628 34.99
49 0 64.445 52.329 90.744 19.323
38 45 0.173 71.289 25.29 68.821
14 31 -21.973 60.033 6.155 67.158
35 1 2.01 5.086 33.804 2.603
12.506 43.956 -11.687 74.479 17.909 75.497
14 35 -11.238 67.326 14.366 37.977
53.598 28.172 35.048 65.225 66.717 37.331
19 0 56.579 25.842 40.712 7.586
8 29 -9.868 71.915 7.077 42.969
48 43 2.457 12.952 19.063 50.916
41.979 44.401 72.513 60.547 68.843 47.111
44.848 38.909 30.344 75.823 51.42 69.204
13 1 -4.985 43.409 14.082 15.96
23.399 71.73 -6.512 82.466 24.866 83.64
-0.013 57.929 -23.301 55.348 -8.354 63.446
31.41 27.336 18.984 58.362 34.939 38.806
23 42 34.651 83.439 25.898 44.756
35.972 39.706 12.192 36.166 36.266 41.684
33.571 28.137 40.756 63.822 35.543 28.469
20 21 54.254 39.644 37.903 22.862
7.158 32.414 0.173 55.57 11.419 50.93
34 4 30.035 56.86 52.809 34.695
13.968 19.999 -11.087 53.228 13.654 29.994
15.032 45.652 -29.311 31.034 6.876 49.458
39 6 -3.123 25.042 28.622 26.525
35.325 40.481 13.567 13.433 2.41 57.382
54.318 27.598 44.266 31.464 55.678 29.064
43 42 25.691 81.666 45.016 48.703
34.228 64.629 3.65 55.968 25.236 75.36
32 17 -23.597 16.054 7.151 35.535
32.53 28.905 27.998 51.806 38.129 31.061
37 6 11.729 29.799 34.998 27.908
49 22 38.84 50.736 62.303 45.494
10 47 -7.797 64.556 12.962 68.799
11 38 -22.477 64.081 10.696 38.952
11 36 27.772 88.608 19.796 42.604
26.268 32.884 3.443 63.527 30.617 56.486
32 19 -2.294 37.463 31.811 30.998
7.006 19.999 -16.927 41.075 7.141 62.999
3 2 6.734 24.046 17.167 21.371
22 15 -15.308 23.548 18.636 17.164
15.444 7.905 40.068 30.68 17.364 8.463
19.119 10.929 19.463 -10.257 11.527 13.449
20
48 28 67.081 65.628 69.274 41.129
29 43 -21.95 52.697 10.469 86.192
28 5 -9.233 50.537 25.859 35.925
33 23 24.574 70.77 35.259 52.914
26 48 -1.078 88.69 25.145 64.978
3 8 -44.056 36.803 0.074 21.691
12 19 -28.486 -2.927 -2.233 26.308
6 12 -46.436 -12.806 -31.681 32.715
48 33 27.9 50.832 46.21 62.946
40 12 34.919 39.77 50.029 18.588
18 11 2.541 42.161 25.802 18.753
49 42 -0.818 49.15 40.495 51.832
21 20 13.242 71.418 24.881 35.522
48 3 27.291 -10.271 16.211 21.934
16 31 -0.689 73.443 26.42 38.772
34 37 37.363 99.391 72.475 65.699
33 49 28.898 80.115 62.878 72.478
26 7 60.449 57.291 47.291 12.538
45 5 61.543 36.245 91.833 19.407
32 47 -2.898 81.743 14.405 74.918
31 18 10.94 42.137 37.379 35.896
10 17 -48.821 16.967 7.55 18.732
34 39 2.013 90.893 36.927 56.76
16 39 17.703 87.847 22.493 49.091
20 5 4.638 51.011 19.639 9.986
16.089 42.268 10.446 16.809 13.119 42.69
37 27 36.855 73.043 45.235 32.672
24.612 6.456 46.66 44.165 42.674 23.741
14.909 9.51 -14.047 27.439 10.274 23.776
47 35 -2.271 45.264 43.367 39.775
41 16 2.259 -0.708 31.099 17.409
47 29 50.263 84.075 56.173 36.735
46.301 26.996 6.967 53.993 46.351 28.995
11.468 48.42 -34.291 65.449 10.461 52.291
36.945 7.164 13.974 8.682 24.728 27.822
47 27 18.091 66.866 36.824 50.926
39.48 18.587 6.973 8.776 35.43 25.485
36 39 10.687 14.316 15.001 39.263
28.269 15.022 -17.075 -10.212 3.133 33.165
59.755 21.942 44.777 42.354 79.429 41.865
4.206 2.032 -1.111 62.404 37.298 32.527
27 48 60.257 95.528 38.998 48.188
20 44 -31.151 52.574 7.983 70.393
-3.716 38.613 -46.143 31.62 -6.643 56.374
24 2 -27.119 -7.529 16.176 3.671
11.309 17.562 -13.696 28.177 20.619 34.125
20.148 49.474 -1.475 44.436 9.812 76.57
14.011 28.427 -26.999 10.59 6.022 28.854
23 16 -11.646 19.101 22.308 18.919
20.803 19.06 -10.127 -12.487 16.931 22.223
16 16 -16.975 47.506 19.809 23.034
22 44 8.043 68.54 27.471 51.145
-10.544 29.935 -34.669 34.727 -16.075 34.225
12 17 -12.58 17.894 8.684 24.28
56.924 45.511 54.057 86.643 62.278 48.219
37.41 46.786 53.322 100.895 59.906 63.456
-2.308 25.175 -48.253 23.746 -7.335 30.046
37 43 12.933 100.661 38.387 45.66
-0.694 20.691 -35.536 3.056 -5.566 21.812
46 46 19.134 46.506 41.838 50.321
20
49 34 56.442 88.723 69.955 59.492
20 18 -22.339 45.701 29.426 53.779
18 36 -17.09 65.894 40.928 79.304
20 45 47.601 98.433 55.626 54.987
6 45 -42.986 78.709 3.171 65.808
17 37 -24.376 59.315 18.098 50.956
9 22 21.525 63.074 31.592 26.309
34 47 -12.348 33.112 26.591 57.682
46 27 2.165 12.909 31.777 38.032
44 38 57.817 96.839 59.313 45.382
28 39 -16.976 46.147 5.979 50.836
46 9 39.03 23.711 53.914 28.451
41 27 51.418 82.058 70.263 55.716
28 49 -15.601 76.366 29.494 76.96
22 5 4.526 55.996 31.671 21.354
49 22 11.734 48.613 32.295 61.622
11 32 -0.647 45.466 9.162 70.956
6 18 -51.788 53.727 -1.827 45.923
47 14 47.25 61.801 73.984 21.473
42 10 26.583 69.894 62.444 54.531
35 38 -10.123 60.887 38.825 63.717
-13.407 54.453 -5.803 34.777 -18.965 58.709
1.669 31.221 -49.218 9.762 -4.846 35.862
44 7 -7.37 3.673 42.376 9.522
25 31 -22.68 66.532 24.222 38.962
7.41 36.112 -19.438 65.98 15.206 50.085
19 43 -21.175 82.062 13.857 69.505
8 0 -30.661 29.091 11.239 9.46
69.978 50.061 58.026 97.613 80.969 50.51
-10.26 73.148 -33.402 25.467 -16.125 82.454
17.952 52.524 -22.634 84.846 18.523 55.469
8 41 -5.411 31.772 -1.745 43.242
4.318 5.374 -31.578 -27.311 -5.326 8.013
46 49 50.136 94.911 83.685 53.881
39.482 27.333 42.262 68.092 46.153 29.454
9.016 31.536 -3.531 -10.789 4.024 31.835
31.977 7.94 -7.781 45.077 33.566 20.842
28 11 75.13 51.046 31.999 11.087
39.701 16.44 -5.373 5.987 38.711 19.272
56.061 28.315 48.018 72.137 58.89 29.314
8.064 33.797 -29.329 15.529 -29.449 39.86
43 43 -17 50.277 38.225 50.629
8 6 -7.181 64.193 26.218 34.707
2 4 -15.684 1.935 -25.284 20.719
14.079 53.572 11.817 78.47 15.129 55.274
34 4 -4.081 29.88 33.965 14.999
47 37 31.42 -8.191 30.027 37.96
2.365 18.65 -51.21 42.871 -16.023 59.721
13 10 -14.743 56.22 15.861 18.532
21 34 63.759 49.673 43.997 34.361
21 49 -5.869 86.081 20.623 53.985
1 43 -29.817 72.904 2.974 49.715
23.45 5.965 1.389 53.823 27.957 35.625
45.524 6.694 1.956 -18.022 24.891 20.811
9.506 14.995 -5.777 -28.574 -0.519 19.522
26 44 -13.418 69.616 27.435 52.884
-16.73 44.804 -40.049 15.8 -30.59 46.776
41.149 55.585 29.362 53.123 38.014 66.128
44 9 4.803 64.494 47.339 34.784
49 33 -3.683 16.433 46.091 33.736
0
