24 76 13 25 44 45 1 21 43 41 51 50 99 77 2 67 20 54 42 91
36 30 38 82 34 52 20 9 68 52 56 67 49 12 49 10 35 35 10 19
28 4 25 67 42 19 18 32 15 1 0 81 43 74 2 36 48 37 75 23
12 58 5 3 14 1 97 5 63 64 71 97 78 85 62 62 10 21 63 91
50 98 95 41 78 13 29 11 77 9 13 16 96 83 77 22 65 80 92 75
65 22 4 95 35 96 57 56 48 61 53 94 32 86 97 39 57 28 38 91
44 86 16 86 89 78 22 59 40 72 82 30 42 3 53 73 83 39 25 40
80 34 44 10 20 79 2 42 28 22 38 83 27 43 48 30 84 80 87 93
89 56 70 67 69 13 12 32 23 28 3 5 75 54 11 32 7 93 33 80
52 62 28 37 42 47 88 31 13 67 84 98 21 97 32 29 55 92 18 89
72 51 31 14 48 52 46 52 39 42 94 60 30 82 30 58 91 67 46 85
85 47 58 36 31 83 16 75 50 73 94 57 42 72 71 83 19 55 73 55
46 50 49 78 59 82 6 89 30 49 81 53 90 41 31 43 52 87 21 9
2 49 91 62 46 53 12 46 67 82 73 58 26 40 16 76 96 82 98 83
49 36 63 58 45 92 7 54 41 51 28 46 60 30 3 59 51 17 56 51
1 85 78 5 34 85 44 48 20 38 82 52 97 23 91 73 16 68 73 45
70 33 70 58 72 69 37 23 91 88 66 14 96 5 35 31 66 24 50 70
11 51 76 82 76 9 42 53 64 81 18 68 77 63 14 33 46 65 40 3
71 8 64 96 97 91 91 8 72 92 88 95 90 56 80 44 47 5 28 18
63 61 3 51 93 42 67 92 23 74 89 5 62 80 57 47 99 47 78 96
73 84 15 84 53 57 34 58 75 69 96 1 63 10 95 25 72 83 79 77
34 30 84 91 17 78 80 2 7 14 64 33 76 83 49 80 8 0 41 10
56 25 55 73 41 71 88 76 30 7 47 94 73 51 53 4 96 88 3 79
85 42 52 37 2 8 43 38 39 58 80 69 0 30 5 13 92 17 13 30
33 83 56 8 6 84 96 42 11 8 57 68 59 94 39 34 4 53 93 37
45 50 84 69 96 15 63 44 9 60 44 82 26 46 69 15 32 24 35 62
79 19 24 40 34 17 90 43 23 56 42 9 0 59 61 29 69 40 41 63
22 61 35 59 1 70 65 2 10 65 63 15 80 10 21 58 86 83 89 85
58 21 55 87 69 8 56 34 66 12 47 60 51 53 69 73 70 87 91 65
98 94 38 55 52 76 51 56 83 64 75 77 58 99 86 16 25 27 19 89
68 71 25 85 91 94 79 42 37 18 58 31 44 22 25 83 87 30 80 42
47 75 35 49 41 32 49 87 82 90 32 26 74 80 37 40 81 40 24 12
20 40 39 23 26 63 58 89 83 89 81 93 4 6 67 39 39 91 94 29
97 96 14 15 54 80 60 22 41 61 33 70 53 68 82 54 76 95 54 93
83 87 99 75 21 72 37 43 72 3 55 21 12 21 70 24 8 34 69 89
93 45 82 37 69 57 20 36 55 41 91 27 55 53 76 59 90 95 86 58
69 68 36 43 4 63 94 26 36 82 67 97 39 46 97 79 86 50 72 91
46 92 9 88 95 72 35 26 77 10 73 86 22 74 48 32 58 85 32 44
25 62 28 80 27 71 22 84 10 77 57 95 19 39 5 97 9 29 0 42
79 53 33 47 84 13 36 75 89 52 96 80 26 49 34 94 10 29 38 88
51 39 8 25 16 34 56 11 89 51 69 58 63 6 81 49 89 48 14 26
52 64 81 94 46 45 11 11 18 54 46 80 97 88 42 14 54 95 22 72
24 42 62 31 69 44 6 83 62 27 19 17 3 66 28 3 6 56 44 73
97 36 79 41 15 62 95 4 81 69 54 37 32 3 24 36 86 95 66 93
52 12 73 46 39 78 83 24 69 2 93 87 63 50 89 99 80 70 37 35
64 95 26 51 67 74 80 98 66 34 98 34 33 42 5 33 38 49 1 45
10 84 19 6 72 48 28 2 32 22 64 84 56 21 97 19 99 41 8 8
7 72 61 97 50 58 8 97 67 4 65 72 33 16 63 12 36 95 54 44
61 10 71 99 52 22 42 84 21 64 31 10 37 19 98 72 75 15 55 50
50 63 29 1 19 12 81 37 98 82 14 30 3 86 85 70 24 90 28 47
49 97 82 17 75 71 8 66 57 44 71 62 33 29 71 36 52 51 10 9
22 73 5 50 86 96 92 99 87 63 27 27 92 93 22 76 99 67 47 8
86 62 8 77 33 66 74 2 49 31 14 48 68 86 84 53 23 79 36 96
78 60 44 80 18 38 39 59 10 66 7 52 15 21 2 93 45 93 2 51
59 0 32 96 12 53 15 10 86 11 43 53 4 73 21 70 7 98 37 4
11 50 77 13 74 86 96 32 51 11 66 69 60 89 58 62 42 39 68 34
30 4 75 31 73 70 77 96 48 22 77 90 13 98 29 35 59 43 44 72
60 45 85 4 58 20 51 36 1 33 83 61 69 21 14 42 47 89 73 19
53 81 63 96 10 60 65 99 86 0 14 96 76 1 45 81 70 65 15 4
35 65 82 70 86 31 90 5 12 6 21 95 46 43 65 35 96 87 47 28
39 90 11 43 74 82 26 87 22 2 95 79 16 19 79 65 20 26 15 18
34 24 58 60 8 94 88 30 89 9 88 21 90 44 12 80 34 59 84 40
3 57 58 16 15 0 25 56 27 20 22 56 95 91 48 9 5 53 21 39
97 14 37 99 81 84 90 55 44 96 52 78 26 15 60 55 31 58 38 87
86 57 50 69 83 36 47 46 33 67 38 37 87 95 6 63 9 27 44 78
78 41 34 72 1 4 16 56 83 32 4 55 16 2 20 96 33 97 43 59
35 15 46 83 48 28 80 9 31 87 79 11 61 58 52 2 68 76 59 17
33 85 28 33 15 19 59 70 52 72 36 48 37 8 60 21 78 38 51 85
60 18 65 17 67 22 81 29 94 61 88 6 9 28 55 4 85 81 86 24
45 17 13 2 74 13 41 75 53 56 71 88 68 30 27 29 60 81 23 82
15 3 16 60 52 96 91 33 74 33 63 18 36 12 85 24 86 48 20 82
6 59 42 80 43 57 47 72 45 14 47 69 1 84 40 23 93 75 72 17
40 85 18 10 25 46 37 46 79 88 65 36 81 64 87 53 96 53 10 26
71 46 52 46 33 6 55 82 93 49 15 78 31 27 31 72 18 86 47 14
58 56 23 93 70 88 25 65 51 34 53 34 13 23 40 2 13 8 11 1
71 23 60 40 44 26 1 77 35 3 63 36 54 81 69 46 99 98 18 20
16 84 43 81 14 54 36 56 3 39 3 32 20 3 86 97 20 66 0 4
85 88 40 68 73 83 84 97 16 72 75 80 36 98 71 1 56 48 19 78
7 32 21 51 47 58 29 22 64 44 24 10 46 51 18 27 70 49 16 55
26 97 6 39 97 48 45 15 99 55 88 32 45 75 6 26 38 72 35 55
65 24 86 7 37 6 53 40 34 98 66 25 5 61 15 49 68 94 51 38
65 33 36 39 93 59 30 2 2 59 28 50 88 13 81 79 39 74 17 96
23 10 52 48 50 78 44 14 85 53 57 74 32 57 27 11 14 6 53 30
16 54 4 83 64 21 34 16 57 71 25 95 23 34 11 63 54 48 44 29
40 97 5 34 53 2 78 17 27 49 54 11 92 45 71 82 69 47 35 7
73 28 57 84 42 63 56 7 44 81 35 39 93 63 89 83 60 80 62 37
99 34 24 77 62 95 37 58 94 46 91 55 80 39 21 82 20 44 43 18
8 43 9 49 30 62 74 41 19 61 86 2 84 56 3 96 20 92 25 20
87 25 55 2 5 7 29 43 18 21 12 20 54 41 55 22 79 23 68 72
13 7 27 52 86 61 5 23 73 33 68 27 14 79 17 83 84 70 57 16
8 68 92 25 31 90 84 94 30 24 58 41 69 31 3 40 3 48 62 5
12 38 89 40 67 77 31 77 43 56 77 55 46 23 60 25 0 19 8 92
21 42 55 81 0 44 48 80 71 0 56 74 54 12 54 34 72 73 49 19
0 0 45 79 35 48 44 77 82 65 98 86 53 59 11 22 81 10 48 7
97 1 76 30 16 26 99 25 29 41 38 2 23 81 78 19 3 53 88 92
32 90 58 50 11 41 99 28 46 73 16 48 55 24 85 22 35 30 87 47
5 12 1 10 86 93 36 28 28 65 79 31 4 76 71 85 10 73 65 47
31 8 96 28 29 33 21 41 1 64 66 95 7 16 56 52 9 38 71 59
15 34 92 62 85 69 76 84 36 18 55 10 45 51 31 63 17 81 19 4
50 75 49 9 17 34 77 41 38 75 40 36 78 34 1 46 43 0 29 21
45 45 15 98 27 23 6 53 10 51 80 41 45 36 20 64 51 29 43 95
31 9 71 71 69 14 96 48 23 24 75 44 11 64 75 82 71 89 13 93
37 63 36 8 55 56 52 94 48 92 8 79 53 6 28 20 17 54 12 2
46 35 59 29 13 50 58 81 39 9 99 73 34 89 74 43 68 16 98 46
68 25 19 64 85 98 95 10 94 9 37 20 60 6 72 89 46 8 26 80
64 65 0 22 38 62 60 88 62 82 10 2 5 18 82 86 2 80 4 40
94 68 37 65 54 21 75 62 98 96 85 99 45 86 0 6 57 90 96 8
9 46 37 12 27 99 44 12 37 21 50 13 50 33 33 81 24 3 95 81
64 12 69 53 24 96 16 29 70 44 7 82 68 62 19 69 49 79 5 54
71 19 18 2 45 74 7 58 8 21 16 18 3 17 25 58 20 51 25 72
54 84 71 40 80 5 73 35 7 90 24 8 62 18 70 55 93 38 85 9
44 35 7 99 91 89 55 29 61 84 45 68 89 32 17 62 49 71 93 30
83 49 32 12 47 10 32 94 31 41 27 64 39 44 50 80 16 88 8 90
64 83 92 33 24 82 79 35 96 7 85 26 94 72 94 84 16 92 44 44
28 82 23 14 29 2 85 23 98 60 86 94 75 99 0 36 16 61 95 67
24 23 27 19 15 95 58 17 21 87 57 41 43 67 65 39 32 28 0 73
72 50 75 66 27 25 9 12 59 4 76 5 28 25 0 25 52 98 22 69
18 60 29 67 30 45 57 32 39 86 19 33 12 3 13 47 4 0 21 12
54 28 54 52 32 71 54 22 56 58 49 99 64 42 6 9 30 80 50 57
22 30 46 55 91 83 81 5 51 88 41 88 5 44 12 96 70 42 1 65
20 31 85 5 33 62 34 86 70 18 12 60 48 46 21 10 33 15 13 4
33 71 91 40 96 58 32 98 8 48 3 45 8 16 6 10 70 21 58 44
17 87 28 49 47 18 22 67 64 88 54 58 55 59 86 12 91 41 72 38
7 42 14 11 97 24 34 11 87 97 83 62 90 73 76 24 67 60 46 4
6 23 49 85 90 6 73 59 43 5 12 8 93 98 3 91 68 82 66 2
62 85 18 39 57 92 36 33 83 90 37 45 57 49 57 3 74 3 66 29
24 84 18 93 54 26 86 26 10 7 27 50 60 50 8 17 12 41 96 3
39 43 99 53 78 66 2 53 85 32 54 3 95 68 51 76 39 85 91 47
56 16 5 82 90 82 26 1 1 58 11 54 41 22 84 76 1 79 40 18
78 11 15 63 60 39 35 80 27 74 40 33 37 66 93 24 18 7 5 10
63 66 11 53 26 73 49 96 56 92 64 82 40 69 73 63 26 61 83 44
92 15 79 80 98 16 32 15 68 26 67 78 17 77 23 97 24 9 51 37
44 58 24 71 96 67 96 38 71 22 53 86 17 85 67 2 64 7 45 48
52 44 84 10 87 50 19 23 26 86 53 46 69 4 3 52 37 90 57 83
28 28 59 21 34 37 73 96 38 0 71 84 78 20 56 44 65 62 30 70
6 81 23 47 12 48 1 75 54 40 68 98 83 53 75 0 19 74 49 11
5 57 29 57 47 64 72 27 29 20 72 81 81 62 76 85 54 75 95 56
28 68 93 21 76 91 65 11 97 37 57 22 79 59 54 63 64 74 22 31
42 7 15 67 24 65 54 50 32 78 40 35 84 64 59 51 25 43 82 47
20 81 64 19 2 94 54 2 42 28 34 20 53 98 67 80 77 60 29 34
62 57 97 73 52 36 58 13 39 32 37 26 34 45 48 51 70 30 61 50
79 96 40 37 95 75 99 97 54 72 91 34 36 71 74 54 55 94 66 41
61 71 99 12 48 26 64 97 12 1 22 10 68 56 19 34 51 41 23 86
53 50 82 20 55 96 42 8 81 41 71 39 73 94 24 13 58 83 0 28
67 19 40 5 40 1 62 65 84 18 28 42 21 4 1 48 25 49 44 13
2 66 68 42 99 1 60 44 87 77 66 89 11 4 61 90 88 73 29 91
45 3 65 30 41 95 9 45 66 59 78 53 67 0 49 1 9 35 71 55
23 64 57 20 66 47 80 45 58 66 64 9 83 8 11 86 31 66 25 50
42 77 26 29 4 41 10 98 87 41 0 33 95 1 16 53 54 82 50 15
91 7 96 24 69 17 14 80 44 84 56 28 0 39 34 19 11 76 93 16
7 41 66 38 9 44 53 76 39 8 49 91 53 26 89 17 82 6 24 88
45 27 60 71 85 55 28 23 31 74 1 15 81 70 12 13 66 48 47 74
81 95 54 1 40 48 97 43 46 67 88 57 15 58 20 95 71 25 34 54
57 19 2 6 90 37 43 24 31 94 33 3 9 74 40 43 64 4 48 89
69 66 39 67 39 39 36 26 63 81 0 71 36 65 75 85 93 50 85 15
9 77 59 63 18 45 80 27 40 38 79 24 29 12 1 27 27 6 0 13
38 70 73 62 84 3 20 60 30 99 39 56 7 15 65 10 1 89 76 65
70 41 34 73 77 65 61 59 48 10 87 28 9 97 12 63 19 25 3 42
74 29 69 43 65 98 30 38 40 47 12 40 71 26 62 66 41 84 92 84
58 94 87 24 79 14 31 59 38 59 14 37 79 6 61 7 32 97 73 10
69 42 89 38 90 86 96 89 58 34 67 32 37 1 97 29 41 79 56 5
51 79 49 54 83 68 34 18 87 32 93 53 96 71 84 96 21 45 60 16
96 96 98 93 49 94 10 52 59 13 26 83 97 68 79 46 96 99 88 10
10 17 40 89 8 85 95 17 14 50 5 41 93 19 16 59 41 46 96 54
41 53 84 58 25 10 53 77 43 99 92 94 68 69 72 71 22 23 63 86
50 95 28 34 26 23 22 48 38 95 81 65 58 58 66 9 23 16 30 17
25 57 37 86 32 68 68 65 53 5 3 50 98 54 13 36 38 93 29 96
9 59 60 76 3 10 19 80 33 94 30 33 54 70 77 54 73 56 44 66
26 91 93 77 28 70 66 36 83 67 82 76 15 71 68 90 96 65 83 1
40 13 40 8 20 84 88 38 95 98 54 76 77 73 67 99 75 47 75 9
8 98 51 63 39 7 1 37 99 31 48 67 40 24 3 73 56 43 48 8
41 76 7 34 89 55 72 18 66 72 28 85 41 73 94 50 55 88 81 33
24 78 23 98 48 76 81 25 75 87 84 74 88 48 33 59 56 3 88 18
14 91 56 63 3 82 39 77 53 22 27 58 63 71 35 41 2 30 26 96
18 50 42 0 62 55 70 83 87 3 87 65 65 84 57 27 45 65 4 81
62 40 50 91 38 13 12 72 39 18 87 85 44 62 59 7 43 22 79 50
4 80 63 93 63 8 29 59 37 77 44 38 4 56 19 54 72 37 4 4
38 31 83 97 76 43 56 0 80 87 41 40 31 17 71 92 43 90 42 69
38 48 12 98 33 37 0 26 29 5 75 30 38 94 25 30 45 5 79 63
18 30 24 86 27 7 26 21 28 96 10 67 61 8 49 42 15 47 87 96
81 19 81 76 67 24 91 0 24 56 20 74 16 93 79 51 57 29 42 10
41 89 46 46 78 83 51 84 22 70 55 42 66 49 34 1 54 46 27 24
35 79 6 34 58 91 37 15 25 77 69 34 12 92 7 11 7 6 34 71
73 68 43 86 29 80 1 5 22 32 69 25 91 1 13 3 86 72 84 65
57 12 75 8 12 90 5 28 91 97 98 38 74 64 11 61 97 7 72 1
28 87 11 89 24 16 73 44 47 27 2 18 44 52 20 10 52 68 25 47
12 66 19 24 52 66 72 26 66 98 40 76 71 13 87 18 92 32 12 15
43 8 64 36 70 72 80 12 74 49 14 67 78 27 50 48 35 13 47 1
68 31 75 70 13 62 92 22 46 29 33 41 15 40 69 48 3 67 67 12
65 32 18 17 32 73 38 35 73 69 59 6 46 21 44 69 79 12 47 41
69 96 71 34 25 36 42 54 2 90 53 74 21 25 7 26 28 39 65 38
43 92 82 53 78 87 91 93 18 56 60 96 91 15 82 36 22 8 8 88
90 20 37 36 92 89 7 35 21 71 56 45 59 18 90 72 74 9 62 67
83 6 2 50 12 43 71 96 39 93 59 59 95 60 59 47 61 89 55 32
95 38 55 76 25 48 42 42 53 79 85 80 73 21 48 60 33 56 42 68
8 32 72 70 0 20 35 37 26 48 64 60 94 87 56 26 14 19 85 19
33 95 73 27 4 5 83 18 56 88 24 50 92 77 98 6 78 16 1 47
67 86 71 4 93 10 63 82 50 34 12 52 61 5 19 59 29 15 65 21
62 99 3 99 21 99 66 88 6 57 23 80 11 15 51 47 44 67 8 61
98 98 2 43 10 56 9 53 70 97 60 5 89 23 98 50 9 25 87 49
41 50 2 35 50 71 16 94 40 88 82 62 45 13 94 22 93 64 91 78
71 95 61 1 48 38 64 25 78 33 35 66 59 64 57 86 83 35 14 31
65 58 34 50 98 66 1 32 26 24 43 10 72 49 63 65 21 49 11 9
97 78 6 66 66 62 74 42 61 33 57 48 31 21 37 31 17 99 90 74
44 90 95 63 81 57 84 49 16 85 86 47 19 3 77 81 45 61 3 11
2 84 4 60 38 66 16 6 30 9 91 32 61 60 56 31 43 7 19 22
9 3 20 13 98 20 12 30 30 55 63 49 66 31 32 27 84 21 34 90
50 46 78 84 27 44 99 29 31 39 63 89 58 2 27 5 83 13 57 97
54 73 89 44 10 69 96 93 28 78 40 98 11 65 10 71 57 50 93 83
99 15 10 3 77 2 27 85 51 59 9 58 68 28 85 34 26 17 89 50
57 26 56 36 43 70 29 49 39 80 0 94 84 86 58 32 40 66 95 23
14 97 87 8 84 54 68 9 30 60 85 75 52 83 87 61 63 63 86 39
79 26 36 11 99 92 79 83 93 62 0 51 29 52 8 23 50 84 75 42
43 48 88 61 66 13 47 17 75 16 55 9 83 19 1 99 19 96 72 13
44 40 86 75 55 98 70 0 25 4 72 12 15 85 57 36 82 42 81 1
62 56 54 65 51 75 48 73 33 23 42 38 50 23 23 25 73 9 13 65
23 12 38 45 2 92 23 39 33 19 78 54 4 29 98 18 93 20 70 68
49 75 69 49 91 58 56 90 60 66 0 85 39 47 32 55 86 42 22 46
62 7 50 85 11 28 85 3 41 96 20 12 4 42 65 61 29 87 9 89
54 36 51 8 3 63 25 86 51 55 60 27 96 39 53 15 28 69 8 70
53 1 1 94 26 50 84 71 86 84 72 98 28 26 60 29 39 38 16 13
13 91 58 29 91 95 86 55 60 51 98 41 18 3 67 47 80 54 64 94
13 11 13 19 54 5 65 7 86 36 92 64 6 0 44 70 98 39 4 23
92 20 75 78 35 20 7 61 46 54 46 10 88 36 56 35 46 9 29 45
87 11 33 9 0 99 91 4 90 51 67 72 89 34 31 53 91 96 18 84
60 70 98 28 18 51 31 49 74 98 22 91 1 18 23 33 59 24 53 16
90 15 35 74 82 71 27 57 62 22 18 25 34 68 75 88 41 67 58 96
91 49 66 22 93 81 65 66 3 29 2 85 31 46 75 34 69 59 20 33
74 88 82 1 7 5 73 74 11 21 17 2 86 80 60 47 76 6 39 1
96 30 96 27 46 63 93 67 58 97 61 23 43 80 22 47 23 75 31 30
16 49 58 71 50 18 52 84 46 32 26 26 73 15 31 85 26 62 47 78
49 23 92 35 62 15 69 77 41 20 52 19 87 79 56 29 2 39 3 26
22 98 0 53 3 46 75 79 35 21 63 67 92 90 50 54 43 47 51 27
98 57 33 90 53 23 28 76 62 48 81 14 70 38 77 69 31 56 70 9
86 35 23 48 71 93 23 87 4 3 81 89 4 7 76 46 24 97 73 39
78 51 70 95 62 74 12 88 10 50 97 58 36 72 45 99 59 20 83 83
0 67 89 63 64 87 97 4 60 54 60 65 67 65 77 95 76 53 88 68
86 59 0 63 54 20 89 72 90 27 20 56 1 49 24 73 48 15 61 18
54 57 17 97 25 18 31 84 72 93 81 61 67 6 90 40 45 88 74 96
94 74 23 1 41 85 41 97 40 52 13 42 1 92 34 77 54 6 22 28
46 97 4 21 68 10 39 24 98 71 94 6 37 96 48 44 68 57 63 55
91 56 59 44 75 91 47 54 47 0 15 24 0 17 70 56 63 95 81 38
36 36 82 49 48 94 46 20 9 62 24 81 16 46 17 69 80 57 87 37
47 68 36 46 84 73 31 15 11 84 98 17 50 90 15 6 98 47 77 0
95 83 16 65 1 82 44 9 7 77 49 3 42 64 80 18 68 54 40 31
55 51 12 62 75 58 55 95 59 33 61 65 57 5 89 97 94 19 18 98
91 11 60 12 55 60 50 0 57 10 50 86 13 72 34 5 73 11 73 91
35 93 11 82 60 34 91 9 97 89 19 41 77 5 74 40 94 92 65 79
43 89 76 3 22 22 56 30 57 24 49 69 61 69 89 47 97 59 98 25
59 81 82 66 67 33 17 30 29 62 65 90 56 12 64 13 63 2 69 79
94 65 67 41 4 14 45 67 87 94 74 79 40 32 19 76 75 13 55 14
59 36 38 54 37 49 35 1 68 45 25 9 36 42 19 65 46 1 88 94
48 23 5 32 73 40 88 28 88 1 11 12 73 88 79 98 27 75 15 46
85 0 62 20 32 30 38 84 93 80 36 3 33 86 48 48 44 95 47 73
73 26 71 98 98 78 25 52 95 59 61 31 53 83 72 95 59 79 13 84
80 1 14 95 86 15 58 28 48 95 6 15 63 99 53 27 36 83 2 77
20 63 54 87 95 93 59 62 26 53 32 77 41 19 68 91 17 11 14 66
9 50 26 79 47 44 51 51 68 24 34 99 77 61 87 4 17 76 7 94
69 88 60 11 49 29 96 55 76 22 6 79 3 64 74 34 28 63 27 28
83 20 1 60 12 78 40 56 63 5 74 48 52 27 84 29 55 46 99 6
18 59 57 88 19 10 20 86 61 40 25 79 13 57 43 91 86 82 27 32
58 37 68 3 17 60 92 31 85 38 55 1 39 70 91 50 71 53 5 69
23 94 41 87 51 78 59 77 58 87 87 38 20 42 16 41 67 38 42 74
7 33 28 5 37 91 63 31 51 26 35 98 18 80 15 65 80 31 93 47
17 44 46 34 20 73 32 95 91 66 73 98 33 34 28 95 98 11 35 18
41 43 86 9 73 49 12 18 30 72 33 45 4 61 95 34 95 70 69 72
59 1 23 40 49 59 6 71 88 98 84 55 40 19 43 63 69 82 40 63
75 40 29 46 13 41 16 58 8 87 84 51 51 58 76 89 95 43 8 33
23 92 48 56 46 18 68 46 33 82 29 53 85 16 78 40 22 11 61 35
38 77 23 58 96 23 81 83 25 31 85 92 94 8 46 48 27 61 10 64
59 69 97 47 97 95 22 54 18 36 73 48 26 18 90 59 25 15 23 70
74 24 22 15 63 77 16 74 43 43 56 1 30 73 79 62 33 57 73 95
53 58 9 2 87 34 55 3 32 21 0 84 97 97 20 30 28 30 43 6
28 45 0 46 20 98 62 70 19 13 63 19 89 14 34 27 60 35 67 87
66 70 8 2 17 95 54 71 10 90 66 39 39 30 51 74 93 69 14 16
36 0 46 66 6 1 21 14 16 70 96 21 37 51 83 75 81 44 77 31
1 56 67 44 44 25 30 68 0 57 60 68 36 62 8 73 96 10 73 72
34 43 13 22 20 4 53 39 9 55 31 93 78 32 92 55 75 19 20 80
91 91 21 56 11 56 31 26 64 91 2 47 55 43 38 41 78 50 76 90
34 69 42 73 25 26 98 90 66 75 26 60 4 86 53 42 14 25 11 45
19 63 95 90 3 16 30 20 32 62 68 20 87 57 76 94 80 53 6 55
15 92 98 27 10 80 78 76 20 19 78 45 2 63 90 66 91 39 46 19
33 92 10 0 62 69 79 52 72 78 54 53 6 17 44 92 49 26 62 29
61 52 43 13 56 73
500
22 60
335
14 51 12 56 4 4 10 36 7 59 18 5 21 14 18 41 14 31 20 29
10 24 16 18 4 15 15 24 15 36 5 27 2 55 2 39 19 9 2 7
18 11 7 14 4 55 18 27 17 0 20 44 10 29 16 26 15 10 19 8
14 8 14 17 6 34 18 35 18 28 16 34 15 2 10 59 11 35 5 23
12 43 18 39 21 54 21 45 18 53 1 5 10 11 20 22 5 50 7 38
18 43 11 5 15 14 0 15 0 20 15 12 12 18 14 24 4 59 17 35
11 28 14 45 13 53 19 6 21 35 21 0 9 44 0 42 18 16 7 7
7 42 4 21 17 16 15 7 16 4 11 46 13 29 15 30 11 45 10 57
7 51 12 20 21 44 1 0 19 57 20 52 3 28 2 30 4 8 0 58
3 56 8 35 0 14 13 35 8 7 11 55 10 22 19 35 8 39 2 45
18 44 21 29 0 26 11 41 13 16 14 7 16 46 13 10 8 58 9 25
7 3 13 43 20 15 21 17 4 28 7 2 19 50 20 17 14 49 8 5
7 10 11 4 4 39 4 49 0 47 11 18 6 48 6 52 16 6 1 9
2 29 7 17 11 30 3 9 16 35 18 9 3 35 19 36 14 5 18 50
0 16 2 52 0 44 14 18 8 29 0 30 10 15 14 9 3 26 15 20
11 40 1 37 14 54 21 34 21 30 8 30 6 25 9 36 2 42 13 15
20 25 17 55 18 34 2 44 3 55 2 2 19 38 16 30 9 43 19 40
2 22 19 53 12 27 0 11 10 21 5 5 16 43 18 49 12 39 0 45
13 20 15 27 18 3 1 20 20 33 3 15 6 41 16 16 9 56 13 52
7 52 15 55 9 37 0 34 5 16 21 58 10 37 9 58 1 19 6 13
4 46 8 22 21 37 7 35 11 2 20 55 2 27 7 29 11 56 7 1
9 33 8 52 13 55 0 10 11 0 9 19 17 20 21 23 2 48 15 39
8 12 10 46 16 49 16 50 15 59 15 43 8 59 13 0 9 28 8 21
9 24 18 26 9 18 21 31 20 3 5 8 1 8 6 57 3 2 17 13
5 37 7 47 0 8 14 34 3 5 11 49 6 54 14 41 2 31 19 55
7 13 5 7 18 59 10 43 5 6 14 12 13 3 6 38 3 38 5 32
5 18 5 51 14 46 10 49 1 6 2 47 20 18 6 46 19 49 9 32
17 12 19 39 8 32 18 47 9 52 12 24 14 30 2 35 5 46 21 10
20 9 3 39 8 33 6 14 1 28 18 30 12 12 12 35 16 41 1 18
12 23 1 54 6 44 16 51 1 23 11 33 4 57 5 53 18 32 5 34
2 49 17 27 1 17 12 11 4 22 12 10 20 51 4 23 0 21 1 39
18 54 9 48 3 48 1 22 21 20 15 42 12 4 12 25 20 32 3 25
20 53 7 11 21 3 2 0 7 22 13 25 15 31 15 53 6 35 17 57
12 47 12 7 12 52 13 1 5 13
155
84 74
3599
9 50 51 43 74 49 6 38 0 49 34 2 32 34 20 14 56 72 38 32
82 8 8 59 50 5 38 64 52 11 77 47 37 72 60 66 71 43 7 33
79 24 7 42 52 49 1 18 10 34 78 23 4 72 52 18 60 45 23 73
61 63 19 40 35 70 73 22 67 54 45 64 2 1 65 24 15 4 49 72
61 31 76 6 63 44 64 3 65 70 48 9 8 51 21 37 81 65 26 17
55 73 64 44 76 30 51 25 34 37 37 15 56 73 44 44 78 48 62 70
2 11 1 45 37 9 21 20 18 56 53 26 25 63 67 65 9 17 31 56
28 62 14 24 58 21 10 73 46 49 70 25 48 27 5 46 50 52 7 57
46 2 3 63 48 12 77 54 78 24 71 63 64 49 20 41 82 62 29 12
1 42 12 10 82 22 51 2 34 46 69 64 67 30 8 53 52 24 11 16
36 47 20 19 1 13 2 10 41 37 77 10 46 35 63 13 14 41 11 71
30 49 61 15 40 11 32 21 60 64 0 68 43 51 37 55 58 9 17 15
10 40 30 54 76 54 41 69 62 62 29 21 32 46 68 7 20 6 57 69
74 11 36 20 46 54 1 53 22 61 55 55 37 28 25 61 55 58 60 63
70 8 32 44 42 2 77 63 79 29 54 67 7 51 69 30 19 45 19 36
58 8 7 24 1 48 30 71 55 31 17 34 61 40 18 54 63 28 22 18
61 4 72 55 80 64 40 44 49 10 19 66 12 43 54 72 27 17 66 20
22 73 49 5 75 67 8 36 58 46 55 21 11 52 15 21 73 14 55 35
7 71 76 0 2 72 18 30 30 15 24 44 74 39 29 46 10 51 58 42
36 2 12 45 36 14 70 63 33 32 48 5 29 16 74 18 17 51 60 53
50 70 36 0 16 31 39 19 28 69 2 62 73 60 73 2 16 10 49 68
74 43 45 7 12 37 42 32 41 46 45 26 23 48 64 57 35 35 45 10
21 33 11 14 41 60 73 47 45 72 14 18 12 28 55 4 0 7 50 43
43 48 37 12 41 65 17 47 2 44 39 12 7 22 32 33 30 7 18 61
65 10 46 40 19 33 26 23 43 65 67 37 4 69 21 31 78 49 28 30
21 7 80 27 74 57 37 49 67 43 32 57 42 31 29 18 24 41 13 65
60 35 50 67 10 0 74 62 61 6 68 32 19 0 73 25 33 52 16 36
17 46 80 36 49 11 57 53 61 12 18 40 41 23 51 42 41 41 58 43
16 27 52 5 0 54 72 25 77 70 62 22 58 12 32 4 68 34 61 62
14 73 21 23 77 42 65 49 33 14 73 64 38 4 28 52 58 30 66 69
46 44 38 19 25 47 27 56 56 28 1 32 12 71 34 41 46 15 52 32
11 5 62 17 58 59 60 22 38 23 0 55 61 33 0 0 30 23 13 72
